geonameid,name,asciiname,alternatenames,latitude,longitude,feature_class,feature_code,country_code,cc2,admin1_code,admin2_code,admin3_code,admin4_code,population,elevation,dem,timezone,modification_date,tz_offset_min,metro_tier,slug,bbox_wkt
3461408,Ilhéus,Ilheus,"IOS,Il'eus,Ileus,Ilheos,Ilheus,Ilhéos,Ilhéus,Iljeusas,Sao Jorge dos Ilheos,São Jorgé dos Ilhéos,ilahe'usa,ileusi,iryeusu,yi lie wu si,Ильеус,Иљеус,ইলহেউস,ილეუსი,イリェウス,伊列乌斯",-14.79364,-39.03949,P,PPL,BR,,05,2913606,,,155499,,26,America/Bahia,2015-06-03,-180,4,ilheus-br,"POLYGON((-39.27176738540409 -15.018865225225225, -38.80721261459591 -15.018865225225225, -38.80721261459591 -14.568414774774775, -39.27176738540409 -14.568414774774775, -39.27176738540409 -15.018865225225225))"
3587923,Villa Canales,Villa Canales,"Villa Anales,Villa Canales",14.48285,-90.53425,P,PPLA2,GT,,07,116,,,155423,,1218,America/Guatemala,2023-02-09,-360,4,villa-canales-gt,"POLYGON((-90.76619852842776 14.257624774774774, -90.30230147157224 14.257624774774774, -90.30230147157224 14.708075225225224, -90.76619852842776 14.708075225225224, -90.76619852842776 14.257624774774774))"
3108118,Tetuán de las Victorias,Tetuan de las Victorias,"Tetuan,Tetuan de las Victorias,Tetuán,Tetuán de las Victorias",40.45975,-3.6975,P,PPLX,ES,,29,M,28079,6,155000,,725,Europe/Madrid,2017-05-26,120,4,tetuan-de-las-victorias-es,"POLYGON((-3.9926623161875945 40.234524774774776, -3.402337683812405 40.234524774774776, -3.402337683812405 40.68497522522522, -3.9926623161875945 40.68497522522522, -3.9926623161875945 40.234524774774776))"
683902,Brăila,Braila,"Berail,Berâil,Braila,Brailov,Braiła,Brajla,Braïla,Brehila,Breila,Brillago,Brăila,Drinago,Ibrail,Proilabum,Uebereyl,İbrail,Браила,Бреїла,Брэила,בראילה",45.27152,27.97429,P,PPLA,RO,,08,42682,,,154686,,22,Europe/Bucharest,2025-04-21,180,4,braila-ro,"POLYGON((27.65517319230383 45.04629477477478, 28.29340680769617 45.04629477477478, 28.29340680769617 45.496745225225226, 27.65517319230383 45.496745225225226, 27.65517319230383 45.04629477477478))"
532615,Lyubertsy,Lyubertsy,"Lioubertsy,Liubercai,Liuberti,Liubertsi,Liubertsy,Liuberțî,Liúbertsy,Ljoebertsy,Ljuberci,Ljubercy,Ljubertso,Ljubertsy,Ljubertsõ,Ljuberzy,Luberci,Lubertsi,Lubiercy,Lyubertsi,Lyubertsy,Lyubertsı,liu bie er qi,liubertsi,lyubeleuchi,lywbartsy,lywbrtsy,lywbyrtsy,ryuberutsui,Ļuberci,Љуберци,Люберци,Люберцы,Люберці,ليوبارتسي,لیوبرتسی,لیوبیرتسی,ლიუბერცი,リュベルツィ,柳別爾齊,류베르치",55.67719,37.89322,P,PPLA2,RU,,47,,,,154650,,139,Europe/Moscow,2023-07-11,180,4,lyubertsy-ru,"POLYGON((37.49492994179055 55.45196477477478, 38.29151005820945 55.45196477477478, 38.29151005820945 55.902415225225226, 37.49492994179055 55.902415225225226, 37.49492994179055 55.45196477477478))"
3884373,La Serena,La Serena,"LSC,La Serena,La-Serena,Laserena,Serena,la sai lei na,la syryna,la syryna  chly,la-serena,laselena,lasrna,lasyryna,lh srnh,Ла Серена,Ла-Серена,Серена,Լա Սերենա,לה סרנה,لا سيرينا,لا سیرینا، چلی,لاسرنا,لاسیرینا,ლა-სერენა,ラ・セレナ,拉塞雷纳,라세레나",-29.90591,-71.25014,P,PPLA,CL,,07,41,04101,,154521,,30,America/Santiago,2024-12-24,-240,4,la-serena-cl,"POLYGON((-71.50921481652745 -30.131135225225226, -70.99106518347256 -30.131135225225226, -70.99106518347256 -29.68068477477477, -71.50921481652745 -29.68068477477477, -71.50921481652745 -30.131135225225226))"
717582,Miskolc,Miskolc,"Bukkszentlaszlo,Bükkszentlászló,MCQ,Mishkol'c,Mishkolc,Miskolc,Miskolca,Miskolcas,Miskolcz,Miskole,Miskovec,Miszkolc,Miškolc,Miškolca,Miškolcas,Miškovec,mi shen ke er ci,mishukorutsu,misyukolcheu,mskwls,myshkwlts,mysqwlz,Мишколц,Мишкольц,Мішкольц,מישקולץ,مسکولس,ميشكولتس,میشکولتس,მიშკოლცი,ミシュコルツ,米什科尔茨,미슈콜츠",48.10306,20.77806,P,PPLA,HU,,04,,,,154521,,127,Europe/Budapest,2022-08-14,120,4,miskolc-hu,"POLYGON((20.441761386517665 47.877834774774776, 21.114358613482334 47.877834774774776, 21.114358613482334 48.32828522522522, 20.441761386517665 48.32828522522522, 20.441761386517665 47.877834774774776))"
4692559,Frisco,Frisco,"Firsco,Frisco,Frisko,fryskw,fryskw  tgzas,furisuko,peuliseuko,phriskea,Фриско,Фріско,فريسكو,فریسکو، تگزاس,فریسکو، ٹیکساس,ഫ്രിസ്കോ,フリスコ,프리스코",33.15067,-96.82361,P,PPL,US,,TX,085,,,154407,212.0,216,America/Chicago,2019-02-26,-300,4,frisco-us,"POLYGON((-97.09184732394951 32.925444774774775, -96.5553726760505 32.925444774774775, -96.5553726760505 33.37589522522522, -97.09184732394951 33.37589522522522, -97.09184732394951 32.925444774774775))"
4951788,Springfield,Springfield,"Agawam,Agawome,Campifons,Nayasset,SFY,Springfield,Springfield City,Springfijld,Springfild,Springfilda,Springfildas,Springfīlda,Spryngfild,aspryngfyld  masachwst,sbrynghfyld,seupeulingpildeu,si pu lin fei er de,spryngpyld,supuringufirudo,Спрингфийлд,Спрингфилд,Спрингфілд,Спрынгфілд,ספרינגפילד,اسپرینگفیلد، ماساچوست,سبرينغفيلد,سپرنگفیلڈ، میساچوسٹس,スプリングフィールド,斯普林菲尔德,스프링필드",42.10148,-72.58981,P,PPL,US,,MA,013,67000,,154341,25.0,49,America/New_York,2017-05-23,-240,4,springfield-us,"POLYGON((-72.89249240983696 41.87625477477478, -72.28712759016304 41.87625477477478, -72.28712759016304 42.326705225225226, -72.89249240983696 42.326705225225226, -72.89249240983696 41.87625477477478))"
543460,Kovrov,Kovrov,"Kaurou,Kovrov,Kovrova,Kovrovas,Kowrow,kawrww,ke fu luo fu,kobeulopeu,kovurofu,kwfrwf,kwwrwf,Каўроў,Ковров,كوفروف,کاوروو,کووروف,コヴロフ,科夫罗夫,코브로프",56.35752,41.31893,P,PPLA2,RU,,83,543454,,,154224,,128,Europe/Moscow,2023-09-06,180,4,kovrov-ru,"POLYGON((40.91356146115748 56.13229477477478, 41.724298538842525 56.13229477477478, 41.724298538842525 56.582745225225224, 40.91356146115748 56.582745225225224, 40.91356146115748 56.13229477477478))"
298033,Viranşehir,Viransehir,"Antoninopolis,Veeranshahr,Viransehir,Viranshekhire,Viranşehir,Wiranschehir,Вираншехире",37.22349,39.75519,P,PPLA2,TR,,63,,,,154163,,551,Europe/Istanbul,2020-06-10,180,4,viransehir-tr,"POLYGON((39.47315700200089 36.998264774774775, 40.03722299799911 36.998264774774775, 40.03722299799911 37.44871522522522, 39.47315700200089 37.44871522522522, 39.47315700200089 36.998264774774775))"
3511540,San Cristóbal,San Cristobal,"Benemerita de San Cristobal,Benemérita de San Cristóbal,San Cristobal,San Cristóbal",18.41694,-70.10722,P,PPLA,DO,,33,2101,210101,21010101,154040,,45,America/Santo_Domingo,2025-04-15,-240,4,san-cristobal-do,"POLYGON((-70.34392099231898 18.191714774774773, -69.87051900768101 18.191714774774773, -69.87051900768101 18.642165225225227, -70.34392099231898 18.642165225225227, -70.34392099231898 18.191714774774773))"
4619947,East Chattanooga,East Chattanooga,,35.06535,-85.24912,P,PPL,US,,TN,065,,,154024,208.0,208,America/New_York,2006-01-17,-240,4,east-chattanooga-us,"POLYGON((-85.52349817094806 34.84012477477478, -84.97474182905195 34.84012477477478, -84.97474182905195 35.290575225225226, -85.52349817094806 35.290575225225226, -85.52349817094806 34.84012477477478))"
146384,Limassol,Limassol,"Lemesos,Lemessus,Lemesós,Leymosun,Limasol,Limasol shaary,Limasolis,Limasolo,Limassol,Limisso,QLI,li ma suo er,li ma sxl,limasol,limasoli,lymaswl,lymswl,rimasoru,Λεμεσός,Лимасол,Лимасол шаары,Лімасол,Լիմասոլ,לימסול,ليماسول,لیماسول,ലിമസ്സോൾ,ลีมาซอล,ლიმასოლი,リマソール,利马索尔,리마솔",34.68406,33.03794,P,PPLA,CY,,05,,,,154000,,27,Asia/Nicosia,2021-01-30,180,4,limassol-cy,"POLYGON((32.764831472529586 34.45883477477478, 33.31104852747041 34.45883477477478, 33.31104852747041 34.909285225225226, 32.764831472529586 34.909285225225226, 32.764831472529586 34.45883477477478))"
4717782,Pasadena,Pasadena,"Pasadena,Pasadina,basadyna,pa sa di na,paeseodina,pasadena,pasadna  tgzas,Пасадена,Пасадина,باسادينا,پاسادنا، تگزاس,パサデナ,帕薩迪納,패서디나",29.69106,-95.2091,P,PPL,US,,TX,201,,,153784,9.0,12,America/Chicago,2017-03-09,-300,4,pasadena-us,"POLYGON((-95.46761906965634 29.465834774774773, -94.95058093034368 29.465834774774773, -94.95058093034368 29.916285225225227, -95.46761906965634 29.916285225225227, -95.46761906965634 29.465834774774773))"
4431410,Jackson,Jackson,"Dzekson,Dzeksona,Dzeksonas,Dzeksons,Dzhaksun,Dzhehksan,Dzhekson,Džeksona,Džeksonas,Džeksons,JAN,Jackson,Jackson i Mississippi,Le Fleurs Bluff,Siti of Dzhekson,Tzakson,Zhehkson,gqswn,jaegseun,jakcan,jaksan,jakswn,jakuson,jeksana,jie ke xun,jkswn  mysysypy,jyakasana,jyaksana,jyksn,jyksn  msyspy,Τζάκσον,Џексон,Джаксън,Джексон,Джэксан,Жэксон,Сити оф Джексон,Ջեքսոն,גקסון,جاكسون,جکسون، میسیسیپی,جیکسن,جیکسن، مسیسپی,जाक्सन्,जॅक्सन,ज्याकसन,ज्याक्सन,ஜாக்சன்,ジャクソン,杰克逊,잭슨",32.29876,-90.18481,P,PPLA,US,,MS,049,,,153701,85.0,100,America/Chicago,2025-04-14,-300,4,jackson-us,"POLYGON((-90.45049657478896 32.07353477477478, -89.91912342521104 32.07353477477478, -89.91912342521104 32.523985225225225, -90.45049657478896 32.523985225225225, -90.45049657478896 32.07353477477478))"
3454982,Parelheiros,Parelheiros,PLH,-23.8275,-46.72694,P,PPLX,BR,,27,3550308,20,,153695,,778,America/Sao_Paulo,2024-04-17,-180,4,parelheiros-br,"POLYGON((-46.972443029765174 -24.052725225225227, -46.481436970234824 -24.052725225225227, -46.481436970234824 -23.602274774774774, -46.972443029765174 -23.602274774774774, -46.972443029765174 -24.052725225225227))"
2756071,Enschede,Enschede,"ENS,Eanske,Ehnskhede,Ehnskhedeh,Enschede,Enschedė,Ensjedee,Enskede,Enskhede,Ensxeyde,Ynskedee,anskhdh,anskhydh,en si he de,enseuhedeo,enskhede,ensuhede,xen s kede,Енсхеде,Энсхеде,Энсхедэ,Էնշխեյդե,אנסחדה,إنسخيده,انسخده,انشیدے,ܐܢܫܟܕܐ,เอนสเกเด,ენსხედე,エンスヘーデ,恩斯赫德,엔스헤더",52.21833,6.89583,P,PPL,NL,,15,0153,,,153655,,45,Europe/Amsterdam,2019-09-05,120,4,enschede-nl,"POLYGON((6.529264684271775 51.99310477477478, 7.2623953157282255 51.99310477477478, 7.2623953157282255 52.443555225225225, 6.529264684271775 52.443555225225225, 6.529264684271775 51.99310477477478))"
3472177,Angra dos Reis,Angra dos Reis,"Angra,Angra dos Reis,Angra-dus-Rejs,GDR,an ge la du si lei si,anagra dosa re'isa,Ангра-дус-Рейс,আনগ্রা ডোস রেইস,安格拉杜斯雷斯",-23.00667,-44.31806,P,PPLA2,BR,,21,3300100,,,153635,,8,America/Sao_Paulo,2022-01-14,-180,4,angra-dos-reis-br,"POLYGON((-44.562044474816844 -23.231895225225227, -44.07407552518316 -23.231895225225227, -44.07407552518316 -22.781444774774773, -44.562044474816844 -22.781444774774773, -44.562044474816844 -23.231895225225227))"
5384170,Pomona,Pomona,"Pamona,Pomon,Pomona,bo mo na,bwmwna,pamona,peameana,po mo na,pomona,pwmwna,pwmwna  kalyfrnya,pwmwna  kalyfwrnya,pwmwna  kylyfwrnya,pwmwnh,Πομόνα,Памона,Помона,Պոմոնա,פומונה,بومونا,پومونا,پومونا، کالیفرنیا,پومونا، کالیفورنیا,پومونا، کیلیفورنیا,पोमोना,পমোনা,પમૉના,பொமோனா,పొమోనా,ಪೊಮೊನಾ,പൊമോന,පොමෝනා,โปโมนา,ポモナ,波莫納,波莫纳,포모나",34.05529,-117.75228,P,PPL,US,,CA,037,,,153266,259.0,264,America/Los_Angeles,2017-03-09,-420,4,pomona-us,"POLYGON((-118.0233463277407 33.830064774774776, -117.4812136722593 33.830064774774776, -117.4812136722593 34.28051522522522, -118.0233463277407 34.28051522522522, -118.0233463277407 33.830064774774776))"
3625515,Valle de La Pascua,Valle de La Pascua,"VDP,Val'e-de-La-Paskua,Valle de La Pascua,Valle de Pascua,Валье-де-Ла-Паскуа",9.21554,-66.00734,P,PPLA2,VE,,12,1205,,,153136,,189,America/Caracas,2021-10-28,-240,4,valle-de-la-pascua-ve,"POLYGON((-66.23485435217762 8.990314774774776, -65.77982564782238 8.990314774774776, -65.77982564782238 9.440765225225226, -66.23485435217762 9.440765225225226, -66.23485435217762 8.990314774774776))"
2884161,Kreuzberg,Kreuzberg,"Berlin-Kreuzberg,Kreizberg,Kreuzberg,Krojcberg,Mons Crucis,ke luo yi ci bei ge,krayetsaberga,qrwyzbrg,Кройцберг,קרויצברג,ক্রয়েৎসবের্গ,克罗伊茨贝格",52.49973,13.40338,P,PPLX,DE,,16,00,11000,11000000,153135,80.0,40,Europe/Berlin,2024-04-11,120,4,kreuzberg-de,"POLYGON((13.034472898044303 52.274504774774776, 13.772287101955698 52.274504774774776, 13.772287101955698 52.72495522522522, 13.034472898044303 52.72495522522522, 13.034472898044303 52.274504774774776))"
3943789,Chincha Alta,Chincha Alta,"Chincha,Chincha Alta,Chincha-Al'ta,Cinca Alta,Hanan Chincha,chyncha alta,shang qin cha,Činča Alta,Чинча Алта,Чинча-Альта,چینچا آلتا,ჩინჩა-ალტა,上欽查",-13.40985,-76.13235,P,PPLA3,PE,,11,1102,110201,,153076,,111,America/Lima,2012-07-19,-300,4,chincha-alta-pe,"POLYGON((-76.36322229058919 -13.635075225225226, -75.90147770941081 -13.635075225225226, -75.90147770941081 -13.184624774774775, -76.36322229058919 -13.184624774774775, -76.36322229058919 -13.635075225225226))"
3450909,Rondonópolis,Rondonopolis,"ROO,Rodonopolis,Rodonópolis,Rondonopolis,Rondonópolis",-16.47083,-54.63556,P,PPL,BR,,14,5107602,,,152912,,230,America/Cuiaba,2012-08-03,-240,4,rondonopolis-br,"POLYGON((-54.869747879229195 -16.696055225225226, -54.4013721207708 -16.696055225225226, -54.4013721207708 -16.245604774774772, -54.869747879229195 -16.245604774774772, -54.869747879229195 -16.696055225225226))"
5143307,Washington Heights,Washington Heights,"Harlem Heights,Pen-a-bick,Washington Heights,washintonhaitsu,wosingteonhaicheu,ワシントンハイツ,워싱턴하이츠",40.8501,-73.93541,P,PPLX,US,,NY,061,,,152613,54.0,61,America/New_York,2025-03-12,-240,4,washington-heights-us,"POLYGON((-74.23230429375285 40.624874774774774, -73.63851570624716 40.624874774774774, -73.63851570624716 41.07532522522522, -74.23230429375285 41.07532522522522, -74.23230429375285 40.624874774774774))"
5427946,Lakewood,Lakewood,"Lakewood,Lehjkvud,Lejkud,Lejkvud,lai ke wu de,leikeuudeu,lekavuda,lykwwd,lykwwd  klradw,lyyqwwd,reikuuddo,Лейквуд,Лейкуд,Лејквуд,Лэйквуд,לייקווד,ليكوود,لیک ووڈ، کولوراڈو,لیکوود، کلرادو,लेकवूड,レイクウッド,萊克伍德,레이크우드",39.70471,-105.08137,P,PPL,US,,CO,059,,,152597,1682.0,1682,America/Denver,2017-03-09,-360,4,lakewood-us,"POLYGON((-105.37327700858238 39.479484774774775, -104.78946299141764 39.479484774774775, -104.78946299141764 39.92993522522522, -105.37327700858238 39.92993522522522, -105.37327700858238 39.479484774774775))"
3452525,Pouso Alegre,Pouso Alegre,"PPY,Pozu-Alegri,Puzu Alegri,bo su a lai ge li,pa'uso alegre,po su xa lek ri,Позу-Алегри,Пузу Алегри,পাউসো আলেগ্রে,โปซูอาเลกรี,波苏阿莱格里",-22.23,-45.93639,P,PPL,BR,,15,3152501,,,152549,832.0,838,America/Sao_Paulo,2025-04-18,-180,4,pouso-alegre-br,"POLYGON((-46.17900038802497 -22.455225225225227, -45.69377961197504 -22.455225225225227, -45.69377961197504 -22.004774774774774, -46.17900038802497 -22.004774774774774, -46.17900038802497 -22.455225225225227))"
3118150,Logroño,Logrono,"Lagron'ja,Logron'jo,Logron'o,Logronh,Logronio,Logronjas,Logronjo,Logrono,Logronu,Logronyo,Logroño,Logroñu,Lucronium,RJL,lgrnyw,lo koryo,logeulonyo,logron'yo,logronyo,luo ge luo ni ao,lwghrwnyw,lwgrwnw,lwgrwnyw,roguronyo,Λογρόνιο,Лагронья,Логроньйо,Логроньо,Логроњо,Լոգրոնյո,לוגרוניו,لوغرونيو,لوگرونو,لگرنیو,लोग्रोंयो,लोग्रोन्यो,โลโกรโญ,ログローニョ,洛格罗尼奥,로그로뇨",42.46667,-2.45,P,PPLA,ES,,27,LO,26089,,152485,,389,Europe/Madrid,2022-10-22,120,4,logrono-es,"POLYGON((-2.7544419974180445 42.24144477477478, -2.145558002581956 42.24144477477478, -2.145558002581956 42.691895225225224, -2.7544419974180445 42.691895225225224, -2.7544419974180445 42.24144477477478))"
2864118,Neuss,Neuss,"Neuss,Neuß,Noisas,Nojs,Novaesium,Nuess,Nueuess,Nuus,Nüss,Nüüß,noiseu,noisi,noisu,nuo yi si,nwys,nyws,Нойс,Нојс,نويس,نویس,نیوس,ნოისი,ノイス,诺伊斯,노이스",51.19807,6.68504,P,PPLA3,DE,,07,051,05162,05162024,152457,,44,Europe/Berlin,2024-08-27,120,4,neuss-de,"POLYGON((6.326650246546059 50.97284477477478, 7.043429753453941 50.97284477477478, 7.043429753453941 51.423295225225225, 6.326650246546059 51.423295225225225, 6.326650246546059 50.97284477477478))"
6693228,Balvanera,Balvanera,,-34.61032,-58.39766,P,PPLX,AR,,07,02003,,,152198,,35,America/Argentina/Buenos_Aires,2017-12-06,-180,4,balvanera-ar,"POLYGON((-58.670525729634484 -34.835545225225225, -58.12479427036552 -34.835545225225225, -58.12479427036552 -34.38509477477478, -58.670525729634484 -34.38509477477478, -58.670525729634484 -34.835545225225225))"
487150,Strogino,Strogino,"Strogino,Строгино",55.81838,37.41224,P,PPLX,RU,,48,,,,152000,,125,Europe/Moscow,2013-04-02,180,4,strogino-ru,"POLYGON((37.012505953825205 55.593154774774774, 37.81197404617479 55.593154774774774, 37.81197404617479 56.04360522522522, 37.012505953825205 56.04360522522522, 37.012505953825205 55.593154774774774))"
667268,Sibiu,Sibiu,"Cibinium,Haermeschtat,Hermannstadt,Hermanstat,Hermanştat,Hermestatt,Härmeschtat,Nagy-Szeben,Nagy-Szében,Nagyszeben,SBZ,Sibin,Sibiu,Sibiň,Simpiou,Sybin,Szeben,shibiu,sibi xu,sibiu,sibiva,sybw,sybyw,xi bi wu,Σιμπίου,Сибиу,Сибињ,Сібіу,סיביו,سيبيو,سیبو,سیبیو,सिबिव,ซีบีอู,სიბიუ,シビウ,錫比烏,시비우",45.8,24.15,P,PPLA,RO,,33,143450,,,151894,,410,Europe/Bucharest,2025-04-15,180,4,sibiu-ro,"POLYGON((23.8278700011974 45.574774774774774, 24.472129998802597 45.574774774774774, 24.472129998802597 46.02522522522522, 23.8278700011974 46.02522522522522, 23.8278700011974 45.574774774774774))"
4003757,Ciudad Benito Juárez,Ciudad Benito Juarez,"Ciudad Benito Juarez,Ciudad Benito Juárez,Juarez,Juárez,Villa Juarez",25.64724,-100.09582,P,PPLA2,MX,,19,031,,,151893,,388,America/Monterrey,2020-06-10,-360,4,ciudad-benito-juarez-mx,"POLYGON((-100.34494233017558 25.422014774774773, -99.84669766982442 25.422014774774773, -99.84669766982442 25.872465225225227, -100.34494233017558 25.872465225225227, -100.34494233017558 25.422014774774773))"
3460748,Itapecerica da Serra,Itapecerica da Serra,"Itapecerica,Itapeserika-da-Serra,Итапесерика-да-Серра",-23.71694,-46.84917,P,PPL,BR,,27,3522208,,,151605,,901,America/Sao_Paulo,2012-08-03,-180,4,itapecerica-da-serra-br,"POLYGON((-47.09446445217095 -23.942165225225228, -46.60387554782905 -23.942165225225228, -46.60387554782905 -23.491714774774774, -47.09446445217095 -23.491714774774774, -47.09446445217095 -23.942165225225228))"
